SRY,Xmap,Ymap,XH,XYratio
SampleBaseModel_7068,0.04920063978997423,0.012982362939205988,0.581214,3.789806217895136
SampleBaseModel_7069,0.049254752305643,0.013111387141820665,0.578564,3.7566393069531023
SampleBaseModel_7070,0.04934552082359023,0.013039019606061453,0.589059,3.7844502358636656
SampleBaseModel_7071,0.04903398851369399,0.013085399992646048,0.632064,3.7472288612691194
SampleBaseModel_7072,0.049055118792916755,0.013090471849288668,0.686294,3.7473911832736873
SampleBaseModel_7073,0.04906491109707665,0.01306365769120963,0.660981,3.755832574370944
SampleBaseModel_7074,0.0900712269089729,0.0018451692587558104,0.633762,48.81461496367414
SampleBaseModel_7075,0.09011931917534838,0.0018348523869961995,0.633266,49.115296584092484
SampleBaseModel_7076,0.09023982082840838,0.0018291878966484657,0.63345,49.33327024181088
SampleBaseModel_7077,0.09028515045284803,0.001823280775026115,0.634001,49.51796327230778
SampleBaseModel_7078,0.09047545155323765,0.0018104366379843053,0.641279,49.9743816795327
SampleBaseModel_7079,0.08981518459751202,0.0018264327980350565,0.67047,49.175192590791454
SampleBaseModel_7080,0.08982837702087927,0.0018236974399781915,0.694489,49.25618419574766
SampleBaseModel_7081,0.0898026291665367,0.001823643994237771,0.681315,49.2435088483767
SampleBaseModel_7082,0.09048812344162566,0.0018318315609692302,0.697781,49.39762223211614
SampleBaseModel_7083,0.033946306396951995,0.0006957791442729613,0.656158,48.7889104989248
SampleBaseModel_7084,0.050071008684865775,0.014879418534074904,0.667349,3.3651186415786127
SampleBaseModel_7085,0.05005943766348115,0.014959595515922611,0.680463,3.34630957168589
SampleBaseModel_7086,0.04996322489016121,0.014875670147797415,0.701387,3.358720944586088
SampleBaseModel_7087,0.04987617420666446,0.015027073213348577,0.717961,3.3190877224421427
SampleBaseModel_7088,0.0502391655481508,0.015034774845169938,0.721093,3.3415309551037673
SampleBaseModel_7089,0.0500026300665788,0.014986984186575243,0.702757,3.3364037383431153
SampleBaseModel_7090,0.050142602807253175,0.015103373113158635,0.723594,3.31996054335485
SampleBaseModel_7091,0.04996160774057007,0.015022659720876309,0.74287,3.325749811875236
SampleBaseModel_7092,0.09410607989347797,0.002012395936755794,0.673686,46.76320309272112
SampleBaseModel_7093,0.09415756584452731,0.002001351524068439,0.683147,47.04699035235924
SampleBaseModel_7094,0.09375862513524529,0.002024938310294028,0.692315,46.30196616786376
SampleBaseModel_7095,0.0937330456077237,0.0020169135028761495,0.690842,46.47350789910373
SampleBaseModel_7096,0.09446704558448828,0.002006580292761665,0.691943,47.0786272172906
SampleBaseModel_7097,0.09414695538426672,0.0020144478742307797,0.68801,46.735860772876485
SampleBaseModel_7098,0.09419814681021282,0.002012073353687951,0.691869,46.81645757971796
SampleBaseModel_7099,0.09379049632791651,0.002035216218057866,0.80299,46.083799596200855
SampleBaseModel_7100,0.09517119324544973,0.00208114803359637,0.958178,45.730141109177715
SampleBaseModel_7101,0.04374217825600395,0.0009511001135746241,0.61401,45.99113976719328
SampleBaseModel_7102,0.09324329913231176,0.002203548360544744,0.950245,42.315068188138554
SampleBaseModel_7103,0.04265107615221553,0.0009835841324717636,0.543321,43.362916037525586
SampleBaseModel_7104,0.09501425705638998,0.002005918532220921,0.60746,47.36695709730131
SampleBaseModel_7105,0.09482738619648044,0.0020197205187208276,0.612405,46.950746559993625
SampleBaseModel_7106,0.09485729389202423,0.0020111234970853994,0.61764,47.16631973595615
SampleBaseModel_7107,0.09502194619836138,0.0020016934097572313,0.611764,47.47077935870598
SampleBaseModel_7108,0.09525833399826271,0.0019992706252432674,0.614203,47.6465430920198
SampleBaseModel_7109,0.0946793224758635,0.001999054685324251,0.633674,47.36204725710458
SampleBaseModel_7110,0.09446582914494027,0.0020068358977507954,0.660842,47.07202479824827
SampleBaseModel_7111,0.09454762942331377,0.002024841031108379,0.640137,46.69385298437936
SampleBaseModel_7112,0.09614600163031711,0.0023071430946165167,0.622812,41.673185271717216
SampleBaseModel_7113,0.09585624199694111,0.0022891275323924398,0.629232,41.87457476288301
SampleBaseModel_7114,0.09611365681056543,0.0022910193788295966,0.627992,41.952354353138034
SampleBaseModel_7115,0.09619685733956551,0.002300882728323843,0.629157,41.80867462534408
SampleBaseModel_7116,0.09663847464992273,0.002268364720381811,0.635403,42.60270572082277
SampleBaseModel_7117,0.09584611736852358,0.002294758730182302,0.664228,41.76740504693899
SampleBaseModel_7118,0.09578862451422206,0.002292021015491171,0.697504,41.79221039720482
SampleBaseModel_7119,0.09577777983336233,0.0022909315846426485,0.67545,41.80735054482313
SampleBaseModel_7120,0.09474659093718384,0.002343232154809763,0.955376,40.43414594781195
SampleBaseModel_7121,0.04912487696614462,0.016594499333381724,0.588743,2.9603108824937157
SampleBaseModel_7122,0.04908373738629474,0.016558387397343492,0.581441,2.964282463530801
SampleBaseModel_7123,0.04911837883452988,0.016525577261652845,0.586483,2.9722640278659287
SampleBaseModel_7124,0.04923996052390476,0.01664421732665351,0.594397,2.9583824554521696
SampleBaseModel_7125,0.049521937431302315,0.016684043709532824,0.602948,2.9682215111320276
SampleBaseModel_7126,0.049243786092248276,0.016600090211649737,0.643807,2.966477016955583
SampleBaseModel_7127,0.048994979537355536,0.016533986290808683,0.698006,2.9632889900599513
SampleBaseModel_7128,0.049055516065088366,0.01661176749805273,0.675862,2.9530581902761863
SampleBaseModel_7129,0.049045364480174436,0.015358403417721494,0.622307,3.1933895175316724
SampleBaseModel_7130,0.04904788695149321,0.015384836304061308,0.619071,3.1880668719592085
SampleBaseModel_7131,0.04903440157831664,0.015285679252730262,0.627331,3.207865399213995
SampleBaseModel_7132,0.049107017395608424,0.015384849362778799,0.631746,3.1919075863306827
SampleBaseModel_7133,0.04940216375847765,0.015405459382596074,0.641923,3.2067958852488676
SampleBaseModel_7134,0.04905784702040139,0.015432383186027571,0.682046,3.178889898536099
SampleBaseModel_7135,0.048905904550667394,0.015402140683207787,0.729897,3.1752667084769035
SampleBaseModel_7136,0.048964376702290216,0.015355050633590295,0.714819,3.1888124546575614
SampleBaseModel_7137,0.049178913871101855,0.014127382396463967,0.575772,3.481105875877697
SampleBaseModel_7138,0.048917704507449714,0.014146904678681512,0.571612,3.457837994848837
SampleBaseModel_7139,0.0490516938813018,0.014097132960400703,0.573352,3.479551056167916
SampleBaseModel_7140,0.049081790321334584,0.014220147898434439,0.590254,3.4515667960625236
SampleBaseModel_7141,0.04925307274493965,0.014183785570313986,0.595828,3.4724913529448775
SampleBaseModel_7142,0.04894969680482563,0.014132761791224935,0.635964,3.4635620077611877
SampleBaseModel_7143,0.04886962703380551,0.01412812186134607,0.696527,3.459032100190946
SampleBaseModel_7144,0.04885540594883326,0.014144939596173375,0.672132,3.4539140741223164
SampleBaseModel_7145,0.09575782666528665,0.0021482862841002153,0.647586,44.57405299005282
SampleBaseModel_7146,0.09559192181877998,0.0021518140113494745,0.568669,44.423877395812234
SampleBaseModel_7147,0.09575640604348376,0.0021453385299596227,0.578402,44.63463677468469
SampleBaseModel_7148,0.09565174910430452,0.0021359056954215355,0.655301,44.78275857840577
SampleBaseModel_7149,0.09620000692356258,0.0021194316132049596,0.660285,45.389531006424384
SampleBaseModel_7150,0.09534943936832475,0.002145622664184752,0.684688,44.439053035708675
SampleBaseModel_7151,0.0952027959773284,0.0021509348564395887,0.713943,44.26112473481239
SampleBaseModel_7152,0.09526318298991357,0.0021541269184745335,0.700359,44.223570195843024
SampleBaseModel_7153,0.09269651150605523,0.0021836174559020298,0.967614,42.45089324391908
SampleBaseModel_7154,0.09411960502029805,0.002379829386032436,0.634783,39.54888765249294
SampleBaseModel_7155,0.09391740013517325,0.0023926022467382372,0.634854,39.25324414587005
SampleBaseModel_7156,0.09425315351767716,0.002369389069032335,0.637833,39.77951732349741
SampleBaseModel_7157,0.09439409747340997,0.00238882043322198,0.636999,39.51494057931078
SampleBaseModel_7158,0.09461119910077753,0.002360010606362478,0.640529,40.08931097415841
SampleBaseModel_7159,0.09387462254913129,0.00237719272428388,0.672242,39.48969790718615
SampleBaseModel_7160,0.09365491726154708,0.0023810682903598916,0.702316,39.33315043534153
SampleBaseModel_7161,0.0938266357791594,0.0023739035689472393,0.684413,39.52419845797229
SampleBaseModel_7162,0.09264433512373899,0.0024205471687121015,0.70961,38.274129222208956
SampleBaseModel_7163,0.09492383505051644,0.0019450118226544968,0.624986,48.80373165082724
SampleBaseModel_7164,0.09479224892210318,0.0019468925484643583,0.632207,48.68899878263546
SampleBaseModel_7165,0.09496178420451293,0.0019454349433767665,0.636057,48.81262389565394
SampleBaseModel_7166,0.09495723150552057,0.0019445047477642358,0.630575,48.83363314730965
SampleBaseModel_7167,0.09533709799739984,0.00193386942937893,0.633384,49.29862200056481
SampleBaseModel_7168,0.09462733921090956,0.0019425504698429095,0.646876,48.71293728525978
SampleBaseModel_7169,0.09459159025447343,0.001943910783109435,0.680007,48.66045863646422
SampleBaseModel_7170,0.09461796768803953,0.0019363010257578011,0.658914,48.86531919850083
SampleBaseModel_7171,0.049928360642257044,0.014405554124954695,0.586134,3.465910454341101
SampleBaseModel_7172,0.04989599524480192,0.01440758732545327,0.579803,3.463174931215083
SampleBaseModel_7173,0.050031225290317574,0.014342921160620513,0.590335,3.4882172696927163
SampleBaseModel_7174,0.04991927232671259,0.014421195313659298,0.595132,3.461521131984853
SampleBaseModel_7175,0.05010871250739284,0.01440982744805963,0.59867,3.4773985107046013
SampleBaseModel_7176,0.0497496366164718,0.014333454998872223,0.651625,3.470875418410018
SampleBaseModel_7177,0.04960422532195667,0.014367272262832301,0.700555,3.4525847644915384
SampleBaseModel_7178,0.049741320275229914,0.014356346064912958,0.679086,3.4647618586457845
SampleBaseModel_7179,0.09408259212019139,0.002262168385717559,0.68818,41.589561906262965
SampleBaseModel_7180,0.09409097046110254,0.0022713044939938394,0.686625,41.42596059221189
SampleBaseModel_7181,0.09411607958576834,0.002256396956515638,0.690522,41.71078112563305
SampleBaseModel_7182,0.09443712491015177,0.0022734338432042643,0.697062,41.539420728006974
SampleBaseModel_7183,0.0947122139614494,0.002239613383962349,0.699034,42.28953739947896
SampleBaseModel_7184,0.09387345182590275,0.002280963554355915,0.720369,41.15517393806416
SampleBaseModel_7185,0.09384201544508436,0.0022568685101788024,0.749695,41.58063042744552
SampleBaseModel_7186,0.09382958915816822,0.0022394921226815533,0.732454,41.89770895278581
SampleBaseModel_7187,0.09261845591495234,0.0023033230829869336,0.755511,40.21079656564955
SampleBaseModel_7188,0.09613041478997837,0.002229236977717354,0.625299,43.122564245462996
SampleBaseModel_7189,0.09589275857850763,0.0022659263544710585,0.63073,42.31945066938953
SampleBaseModel_7190,0.09617314903191056,0.0022351256357135757,0.631907,43.02807300637791
SampleBaseModel_7191,0.09622994327953809,0.00224986934993032,0.631503,42.771347270684146
SampleBaseModel_7192,0.09667274133087829,0.002248846824672464,0.636489,42.98769496893515
SampleBaseModel_7193,0.09579589513727263,0.0022384016731710503,0.660573,42.79656162048993
SampleBaseModel_7194,0.09552832033031734,0.002264813669790234,0.687765,42.17932874767801
SampleBaseModel_7195,0.09588225571137109,0.002267419705139515,0.673493,42.286946476665385
SampleBaseModel_7196,0.09479932461242047,0.002277370212750261,0.700407,41.626663983602505
SampleBaseModel_7197,0.04905784757096724,0.014636337073325595,0.604761,3.3517844885093617
SampleBaseModel_7198,0.04899259128243516,0.014708073358404062,0.607086,3.3309999269510873
SampleBaseModel_7199,0.049070773739842394,0.014577748913741789,0.608544,3.3661420587087747
SampleBaseModel_7200,0.04905586667623867,0.014659861428213362,0.621139,3.3462708304888285
SampleBaseModel_7201,0.049295098489755065,0.014702343904826625,0.622419,3.352873447176814
SampleBaseModel_7202,0.04894886862440704,0.01466683454389114,0.668564,3.337384660468175
SampleBaseModel_7203,0.04882679174394107,0.014679261331955587,0.718974,3.3262431017321705
SampleBaseModel_7204,0.0489495987613287,0.014591451422573832,0.695438,3.35467647074511
SampleBaseModel_7205,0.09515409974010584,0.002063382515416684,0.660859,46.11558885914579
SampleBaseModel_7206,0.09491522388020228,0.0020446096996059216,0.666021,46.422172358125984
SampleBaseModel_7207,0.0952019418300306,0.0020665907762037394,0.667533,46.0671473647596
SampleBaseModel_7208,0.09519455210580637,0.00204474871548287,0.666732,46.555623869569736
SampleBaseModel_7209,0.09565243707891988,0.002037572824994092,0.667381,46.94430348971563
SampleBaseModel_7210,0.0948710004107688,0.0020604621381612193,0.693598,46.043554333608284
SampleBaseModel_7211,0.09476593410635664,0.0020471701737988296,0.72025,46.29118542231608
SampleBaseModel_7212,0.09501101693808106,0.0020529209166484466,0.706362,46.28089478146774
SampleBaseModel_7213,0.09362589921574047,0.0020351666860329632,0.707543,46.00404470959586
SampleBaseModel_7214,0.09661182929576394,0.001901541760982151,0.605218,50.80710362409484
SampleBaseModel_7215,0.0966060164477671,0.0018893827230492927,0.6079,51.13099387923572
SampleBaseModel_7216,0.09654984502933642,0.001901517624960701,0.616239,50.775151259159024
SampleBaseModel_7217,0.09688092206775652,0.001880133347541329,0.613464,51.528750444455845
SampleBaseModel_7218,0.09716348605137567,0.001871275466184992,0.613884,51.92366800461766
SampleBaseModel_7219,0.09650365855957908,0.0018943225113375556,0.632027,50.94362653772147
SampleBaseModel_7220,0.0964498586099975,0.0018942448195266458,0.664753,50.917314180169924
SampleBaseModel_7221,0.09655428074357648,0.0018770598137806376,0.64116,51.43910707304732
SampleBaseModel_7222,0.09274297186379879,0.0022093425879107097,0.649563,41.9776327905317
SampleBaseModel_7223,0.09260005544965882,0.0022162611447470483,0.654352,41.78210481609453
SampleBaseModel_7224,0.09277481455889612,0.0022337628797414752,0.649966,41.532973531028254
SampleBaseModel_7225,0.0927760534416325,0.0022267846077125746,0.655703,41.6636854414649
SampleBaseModel_7226,0.09313022665792485,0.0021950029851664143,0.65338,42.42829157285368
SampleBaseModel_7227,0.09256924401464661,0.0022213428506861342,0.680907,41.67265039075511
SampleBaseModel_7228,0.09238847430217861,0.002197806780148512,0.712204,42.036668162401284
SampleBaseModel_7229,0.09242600114337597,0.0021979878412490363,0.694507,42.05027862704357
SampleBaseModel_7230,0.09139364649156345,0.0022301596846878496,0.814825,40.98076344894362
SampleBaseModel_7231,0.09354116774227234,0.0021585083766277407,0.685043,43.336022577041206
SampleBaseModel_7232,0.09330885763915807,0.002160972288045413,0.683343,43.17910884621079
SampleBaseModel_7233,0.09363183098069633,0.002128544385955469,0.687727,43.98866737217064
SampleBaseModel_7234,0.09364822642382549,0.0021382978684343548,0.690328,43.79568805930391
SampleBaseModel_7235,0.09400283200188382,0.0021088293528874406,0.695882,44.57583629190941
SampleBaseModel_7236,0.093285977305303,0.0021496390677083655,0.714517,43.39611179692181
SampleBaseModel_7237,0.09322396583897458,0.002139357453369299,0.742767,43.575684695493536
SampleBaseModel_7238,0.09324708814880288,0.002138883482823543,0.724638,43.59615140218263
SampleBaseModel_7239,0.09538096974594946,0.0023066095135126268,0.666136,41.35115596601277
SampleBaseModel_7240,0.09545181517926123,0.0023116069309888714,0.675903,41.29240741566229
SampleBaseModel_7241,0.09514032989464165,0.0023225967858022736,0.687935,40.9629129241123
SampleBaseModel_7242,0.0951042223050334,0.002315608158917991,0.6876,41.07094800938711
SampleBaseModel_7243,0.09589945244363812,0.0022762935978131275,0.687942,42.12964994312259
SampleBaseModel_7244,0.09534679172060043,0.002304190315515161,0.683825,41.37973807050013
SampleBaseModel_7245,0.09562676330573004,0.0023104494685547827,0.685094,41.38881399797325
SampleBaseModel_7246,0.0952958376495297,0.002305305495981528,0.686893,41.337617862640656
SampleBaseModel_7247,0.09815477537469953,0.002261332015951215,0.670383,43.405733736720364
SampleBaseModel_7248,0.09831691961031669,0.0022603719734230394,0.681025,43.49590278339388
SampleBaseModel_7249,0.09796763935843947,0.0022859054525412674,0.691357,42.857257831695414
SampleBaseModel_7250,0.09796337135578342,0.0022701236249564752,0.698875,43.153320056594566
SampleBaseModel_7251,0.0986140200183298,0.0022414225363114036,0.702279,43.99617583064635
SampleBaseModel_7252,0.098281888471399,0.0022837813990601395,0.69354,43.03471799527119
SampleBaseModel_7253,0.09857349906791998,0.0022543903038019356,0.702487,43.725125547994004
SampleBaseModel_7254,0.09810855877064673,0.0022827960953884993,0.70396,42.97736401811659
SampleBaseModel_7255,0.05086124638212498,0.016372581290009968,0.635341,3.1064891650993913
SampleBaseModel_7256,0.05095318671125307,0.01642453349906926,0.640229,3.1022608169748302
SampleBaseModel_7257,0.050725712003284656,0.016405128858456578,0.66463,3.0920642221677137
SampleBaseModel_7258,0.05071400660156296,0.01651552085321958,0.682959,3.0706876914315804
SampleBaseModel_7259,0.050922255367475376,0.01658808958207641,0.688339,3.0698083173180692
SampleBaseModel_7260,0.05067380873345334,0.016497043353243403,0.670213,3.071690341620555
SampleBaseModel_7261,0.050851836394262856,0.01667718722459501,0.683328,3.049185435735117
SampleBaseModel_7262,0.05073933366130187,0.016601889302555222,0.697846,3.056238524219801
SampleBaseModel_7263,0.050252560965338616,0.013875367331545704,0.675052,3.621710313289452
SampleBaseModel_7264,0.0503694090183567,0.013907805415421774,0.689342,3.6216647784347202
SampleBaseModel_7265,0.05017257140930002,0.013852705290502467,0.711867,3.6218608825597958
SampleBaseModel_7266,0.05005156116045437,0.013985894400470664,0.725454,3.5787172223157926
SampleBaseModel_7267,0.050459565213051776,0.014044032235146574,0.733424,3.5929542433526853
SampleBaseModel_7268,0.05035101174205577,0.013937944075625281,0.718037,3.612513543522518
SampleBaseModel_7269,0.05031841182484739,0.014060131806942544,0.729151,3.5788008615965756
SampleBaseModel_7270,0.05023788289123828,0.014118720250301406,0.746678,3.5582462149971277
SampleBaseModel_7271,0.05015462149118816,0.013606043270292188,0.691423,3.6862018218549366
SampleBaseModel_7272,0.05019823438141196,0.013633956387011517,0.698994,3.6818538182529066
SampleBaseModel_7273,0.049966537364793485,0.013621928604986117,0.726716,3.668095672334087
SampleBaseModel_7274,0.04987402677466934,0.013734996773991669,0.73797,3.6311640690815343
SampleBaseModel_7275,0.05017403142005587,0.01384669022629472,0.743952,3.623539676274111
SampleBaseModel_7276,0.05012724449176641,0.013709359899456628,0.727127,3.656424870263505
SampleBaseModel_7277,0.05014649253630444,0.013768768722140987,0.73972,3.642046253247463
SampleBaseModel_7278,0.049955173330278685,0.013848153588732422,0.752129,3.607352634428088
SampleBaseModel_7279,0.09524665660690455,0.0022723594649999186,0.690645,41.91531228836982
SampleBaseModel_7280,0.09523592749423487,0.002261818389268032,0.697716,42.10591263476952
SampleBaseModel_7281,0.09496079241774752,0.0022709247401161417,0.712253,41.81591346479009
SampleBaseModel_7282,0.09487651585906237,0.002295454884905248,0.715615,41.33233743035585
SampleBaseModel_7283,0.09566835223716992,0.0022747569174771352,0.716007,42.05651667751508
SampleBaseModel_7284,0.09506130691970012,0.002280535437687594,0.711093,41.68376660530649
SampleBaseModel_7285,0.09530239084643159,0.0022935975767647706,0.720067,41.55148741518126
SampleBaseModel_7286,0.09485380232198369,0.002302650357465069,0.723713,41.193315352664264
SampleBaseModel_7287,0.05021862961743873,0.014883058331742279,0.612119,3.374214391831918
SampleBaseModel_7288,0.050258316772031325,0.01487087552271612,0.630624,3.3796474656289637
SampleBaseModel_7289,0.050014579714179906,0.014853047754357538,0.651782,3.367294076026033
SampleBaseModel_7290,0.05007899053859119,0.01493305756074471,0.665217,3.3535657607211253
SampleBaseModel_7291,0.05037975428246854,0.015053016756150419,0.679215,3.3468211122454368
SampleBaseModel_7292,0.050283432397696,0.014951001497312391,0.655787,3.363214993104977
SampleBaseModel_7293,0.05031653388911301,0.015086254233771898,0.667514,3.3352569239138936
SampleBaseModel_7294,0.05011412815530046,0.01496476413792037,0.686416,3.3488084204623316
SampleBaseModel_7295,0.048330951820260204,0.014900135079102445,0.650376,3.243658635554569
SampleBaseModel_7296,0.048342948361874985,0.01503425511510221,0.660761,3.215520023556972
SampleBaseModel_7297,0.04815992280461758,0.014905269656629127,0.688848,3.231066858505202
SampleBaseModel_7298,0.04814939554890802,0.015032873840147133,0.700552,3.202940173709112
SampleBaseModel_7299,0.048454191822299195,0.01512586859031959,0.706715,3.20339896733662
SampleBaseModel_7300,0.04828717712192837,0.01500984205596809,0.687337,3.2170343260027052
SampleBaseModel_7301,0.04847367171942229,0.015234002826706592,0.700866,3.181939262505816
SampleBaseModel_7302,0.04820656835503983,0.015099204288439146,0.718167,3.1926562111587335
SampleBaseModel_7303,0.09882247030904118,0.00239376322070405,0.685666,41.28331050218729
SampleBaseModel_7304,0.09882107793496092,0.0024056867768387077,0.690434,41.078114942636404
SampleBaseModel_7305,0.09856757052665842,0.0024015800323224914,0.703688,41.04280065625665
SampleBaseModel_7306,0.09854112808917558,0.0024133758701102258,0.7033,40.83123947231432
SampleBaseModel_7307,0.09910594339026496,0.00239748470957156,0.706715,41.33746630149545
SampleBaseModel_7308,0.09880801232614693,0.00240100124139048,0.701513,41.15283683440528
SampleBaseModel_7309,0.09904817137123674,0.0023924579381898294,0.704752,41.400172513034065
SampleBaseModel_7310,0.09857709068853175,0.0024178798970803284,0.703603,40.770052643047705
SampleBaseModel_7311,0.04693569177114481,0.011881019673965248,0.753483,3.9504767317231613
SampleBaseModel_7312,0.047020398813879045,0.011939806504360771,0.766585,3.9381206719477237
SampleBaseModel_7313,0.046839013134836335,0.011937911574097893,0.781342,3.923551690269225
SampleBaseModel_7314,0.04683152993655251,0.01198177120076721,0.793102,3.908564865063841
SampleBaseModel_7315,0.047226500681113844,0.012076126460413355,0.799304,3.910732537948044
SampleBaseModel_7316,0.046872657506533466,0.011989625788391326,0.782295,3.9094345673337707
SampleBaseModel_7317,0.047001859327256985,0.01212485300066091,0.793804,3.876489003594103
SampleBaseModel_7318,0.046853504742143295,0.012086230428699225,0.809364,3.8766019743333553
SampleBaseModel_7319,0.09638087561850749,0.0018682676336804684,0.678534,51.588366613533914
SampleBaseModel_7320,0.09620126199220642,0.0018884039739476405,0.671872,50.943157989178104
SampleBaseModel_7321,0.09625921626141254,0.0018683855175053899,0.678532,51.51999700251094
SampleBaseModel_7322,0.09648559924243158,0.0018769684693125633,0.660365,51.40501868833699
SampleBaseModel_7323,0.09674523358970222,0.0018497724112208269,0.659597,52.301154997685124
SampleBaseModel_7324,0.09611313436396682,0.0018821662326890141,0.670097,51.06516772785359
SampleBaseModel_7325,0.047050028260137954,0.015529151566937679,0.780858,3.0297874328375904
SampleBaseModel_7326,0.04707113404560787,0.01555324175215088,0.758207,3.0264516424107106
SampleBaseModel_7327,0.0471100300846595,0.015516166483235514,0.759613,3.0361900367310226
SampleBaseModel_7328,0.04718475840725252,0.015564596366116767,0.7474,3.0315439795130845
SampleBaseModel_7329,0.047275674299036716,0.015563312402379067,0.746037,3.0376357600975723
SampleBaseModel_7330,0.04689780406579179,0.015497755217569738,0.764443,3.0261030328201306
SampleBaseModel_7331,0.0479947574809894,0.013218008812115637,0.815157,3.63101267090981
SampleBaseModel_7332,0.047896677988700835,0.013220932226390134,0.446069,3.622791280413259
SampleBaseModel_7333,0.04798320522564104,0.013157196387100433,0.45145,3.6469171557463937
SampleBaseModel_7334,0.04800729182778474,0.013252212147553122,0.783254,3.6225870287360866
SampleBaseModel_7335,0.04811991426726371,0.013251282229996952,0.424456,3.6313402304823432
SampleBaseModel_7336,0.047824399369802796,0.01317277441321833,0.797768,3.630548726456061
SampleBaseModel_7337,0.04826045497906742,0.015731034128381505,0.75369,3.0678501225801305
SampleBaseModel_7338,0.04821888832870382,0.015796223263729675,0.732923,3.0525580402133903
SampleBaseModel_7339,0.04829307842466147,0.015762795560915224,0.729842,3.063738169922535
SampleBaseModel_7340,0.048394712266789944,0.015760261650154636,0.723689,3.0706794938467983
SampleBaseModel_7341,0.04849503455933945,0.015767126941002293,0.714317,3.0757052150844606
SampleBaseModel_7342,0.04811000679465954,0.015697714991082676,0.737865,3.064777696753264
SampleBaseModel_7343,0.04900475881874521,0.013493866736722064,0.750091,3.631632042532641
SampleBaseModel_7344,0.04900300088951223,0.013546740184893784,0.728776,3.6173278752445825
SampleBaseModel_7345,0.04905541545687236,0.013526355554863211,0.729949,3.6266542941224973
SampleBaseModel_7346,0.04905669537437927,0.013604663076065957,0.721857,3.605873596434917
SampleBaseModel_7347,0.049187937961872374,0.013621774905448775,0.711244,3.6109786208695143
SampleBaseModel_7348,0.0488639364564433,0.013505705981406994,0.729355,3.6180216364633733
SampleBaseModel_7349,0.04940250961054509,0.016009424740502712,0.721806,3.0858391485835357
SampleBaseModel_7350,0.049298115840103546,0.015984667523509036,0.695254,3.0840876588518107
SampleBaseModel_7351,0.04941266117484867,0.015958285547655743,0.699287,3.096364019010008
SampleBaseModel_7352,0.049466057614937206,0.01601088250665123,0.688659,3.089527238388518
SampleBaseModel_7353,0.04954368730418866,0.015990680116915262,0.681411,3.0982851849922484
SampleBaseModel_7354,0.04920885411592102,0.015920110279594835,0.697191,3.090987012759147
SampleBaseModel_7355,0.09556210026421527,0.002195508036654204,0.723259,43.52619014314565
SampleBaseModel_7356,0.09548511655245888,0.0021997472843119756,0.590517,43.40731193689104
SampleBaseModel_7357,0.0957306718037169,0.0021914077615929088,0.596727,43.68455450487745
SampleBaseModel_7358,0.0960043077771372,0.002180535741332971,0.579455,44.02785331940918
SampleBaseModel_7359,0.09595338719996284,0.00219275118870535,0.581889,43.75935933552766
SampleBaseModel_7360,0.09537552013418939,0.0021930514484803615,0.713355,43.48986896786131
SampleBaseModel_7361,0.09733737593411197,0.002235481653908796,0.7088,43.54201510171874
SampleBaseModel_7362,0.09726983787644969,0.002259308886746585,0.703999,43.05291695484751
SampleBaseModel_7363,0.09732727346510597,0.002231183788720618,0.707124,43.62136098206161
SampleBaseModel_7364,0.0975973196964767,0.00223209441167318,0.689931,43.72454820283236
SampleBaseModel_7365,0.09777785077778071,0.002229328809730091,0.690946,43.859770865123686
SampleBaseModel_7366,0.09724854857484468,0.0022412668246610135,0.702487,43.38999154621106
SampleBaseModel_7367,0.04985866270025367,0.01638512170874958,0.749493,3.042922938657781
SampleBaseModel_7368,0.04972977345203939,0.016421487797985565,0.725964,3.0283354385307137
SampleBaseModel_7369,0.04978721515031973,0.01640150738826365,0.728544,3.035526794686307
SampleBaseModel_7370,0.049909498122294955,0.016487232421047864,0.716729,3.0271604625758597
SampleBaseModel_7371,0.05005268159590157,0.016434175030780446,0.71171,3.0456461308313454
SampleBaseModel_7372,0.049597324787902304,0.01634689664933766,0.732556,3.0340514075441885
SampleBaseModel_7373,0.05507259122314885,0.011234151682264689,0.95043,4.9022474309379085
SampleBaseModel_7374,0.05490696918715673,0.011165765226899473,0.950692,4.917438981690231
SampleBaseModel_7375,0.05493814315463175,0.011204426660793156,0.949947,4.903253403127965
SampleBaseModel_7376,0.05540613070840438,0.011314275420330122,0.949953,4.897010957400555
SampleBaseModel_7377,0.05586506850166366,0.011352552974629336,0.94815,4.920925595019095
SampleBaseModel_7378,0.055579480599026114,0.011316245548674714,0.949271,4.911477076028563
SampleBaseModel_7379,0.016248149678655028,0.003294427213028444,0.950361,4.932010522010809
SampleBaseModel_7380,0.026177418521602068,0.005107686739378441,0.943193,5.125102587005487
SampleBaseModel_7381,0.026073788033255992,0.0050860532439044774,0.943485,5.126526755201561
SampleBaseModel_7382,0.026186183019845165,0.005124706793193131,0.942771,5.109791462533398
SampleBaseModel_7383,0.026200140854965893,0.005142126024530736,0.941687,5.095196175662942
SampleBaseModel_7384,0.050050693263995596,0.00977923147104083,0.95392,5.118059983773813
SampleBaseModel_7385,0.02657848317766408,0.005195922906283181,0.942598,5.115257415679511
SampleBaseModel_7386,0.022877240137288864,0.005652740217385276,0.955027,4.047106227689149
SampleBaseModel_7387,0.022748813474106067,0.0056185965412022506,0.955129,4.048842679356782
